yearterm,subject,crse,sec,onlinefcq,bdcontinedcrse,instructor_last,instructor_first,formsrequested,formsreturned,percentage_passed,courseoverall,courseoverall_sd,instructoroverall,instructoroverall_sd,hoursperwkinclclass,priorinterest,instreffective,availability,challenge,howmuchlearned,instrrespect,course_title,courseoverall_old,courseoverall_sd_old,instroverall_old,instroverall_sd_old,r_fair,r_access,workload,r_divstu,r_diviss,r_presnt,r_explan,r_assign,r_motiv,r_learn,r_complx,campus,college,asdiv,level,fcqdept,instr_group,i_num
20147,PHIL,1200,880,,,CHAMORRO,MARTIN,15,14,1,5.642578125,0.4971923828125,5.8564453125,0.36309814453125,4-6,4.2138671875,5.7138671875,5.427734375,5.142578125,5.5,5.927734375,PHILOSOPHY AND SOCIETY,,,,,,,,,,,,,,,,BD,AS,AH,LD,PHIL,OTH,1
20147,PHIL,1400,100,,,CLELAND,CAROL,92,37,1,4.2431640625,1.460693359375,4.458984375,1.464111328125,7-9,3.70263671875,4.5126953125,4.486328125,4.59375,4.7294921875,5.6748046875,PHILOSOPHY AND SCIENCES,,,,,,,,,,,,,,,,BD,AS,AH,LD,PHIL,TTT,1
20147,PHIL,1400,101,,,WILSON,JOSEPH,32,23,1,4.216796875,1.126220703125,5.1298828125,1.21728515625,4-6,3.6083984375,4.564453125,4.912109375,4.34765625,4.173828125,5.8251953125,PHILOSOPHY AND SCIENCES,,,,,,,,,,,,,,,,BD,AS,AH,LD,PHIL,TA,1
20147,PHIL,1400,102,,,GEYER,JAY,12,10,1,4.3994140625,2.0107421875,5.7998046875,0.421630859375,4-6,4.19921875,5.2998046875,5.5,5.599609375,5.099609375,6,PHILOSOPHY AND SCIENCES,,,,,,,,,,,,,,,,BD,AS,AH,LD,PHIL,TA,1
20147,PHIL,1400,107,,,WILSON,JOSEPH,24,19,1,3.7890625,1.474853515625,4.888671875,1.323486328125,4-6,2.68408203125,4,5.3681640625,4,3.89453125,5.841796875,PHILOSOPHY AND SCIENCES,,,,,,,,,,,,,,,,BD,AS,AH,LD,PHIL,TA,1
20147,PHIL,1400,108,,,GEYER,JAY,24,21,1,4.5234375,1.2890625,5.380859375,0.973388671875,4-6,3.3330078125,4.5234375,5.4755859375,4.7138671875,5.1494140625,5.94921875,PHILOSOPHY AND SCIENCES,,,,,,,,,,,,,,,,BD,AS,AH,LD,PHIL,TA,1
20147,PHIL,1400,220R,,,ZERELLA,MICHAEL,16,15,1,4.599609375,0.8280029296875,5.06640625,0.70361328125,4-6,4,4.78515625,5,4.2666015625,4.3994140625,6,PHILOSOPHY AND SCIENCES,,,,,,,,,,,,,,,,BD,AS,AH,LD,COMR,OTH,1
20147,PHIL,1400,280R,OL,,ZERELLA,MICHAEL,19,16,1,4.625,1.360107421875,4.875,1.31005859375,4-6,3.375,4.5,5.0625,4.1875,4.625,5.5625,PHILOSOPHY AND SCIENCES,,,,,,,,,,,,,,,,BD,AS,AH,LD,LIBB,OTH,1
20147,PHIL,1440,001,,,HELSEL,JOHN,31,14,1,4.927734375,1.384765625,5.0712890625,1.071533203125,7-9,4.2138671875,4.642578125,5.2138671875,4.7138671875,5.0712890625,5.5712890625,INTRODUCTORY LOGIC,,,,,,,,,,,,,,,,BD,AS,AH,LD,PHIL,OTH,1
20147,PHIL,1440,002,,,HELSEL,JOHN,33,17,1,4.705078125,0.771728515625,5.17578125,0.950927734375,7-9,3.7646484375,4.8818359375,5.17578125,4.4697265625,5,5.8818359375,INTRODUCTORY LOGIC,,,,,,,,,,,,,,,,BD,AS,AH,LD,PHIL,OTH,1
20147,PHIL,1600,100,,,JENKINS,RYAN,142,73,1,5.314453125,0.8311767578125,5.7666015625,0.425537109375,4-6,4.6435546875,5.5615234375,5.478515625,4.9853515625,5.19140625,5.9306640625,PHILOSOPHY AND RELIGION,,,,,,,,,,,,,,,,BD,AS,AH,LD,PHIL,OTH,1
20147,PHIL,1600,101,,,CASE,SPENCER,23,13,1,4.9228515625,1.03759765625,4.845703125,0.800537109375,4-6,4.3837890625,4.69140625,4.845703125,4.5380859375,5,5.845703125,PHILOSOPHY AND RELIGION,,,,,,,,,,,,,,,,BD,AS,AH,LD,PHIL,TA,1
20147,PHIL,1600,104,,,CASE,SPENCER,25,17,1,4.7646484375,0.9700927734375,4.646484375,1.16943359375,4-6,4.529296875,4.705078125,4.9404296875,4.529296875,4.7646484375,5.234375,PHILOSOPHY AND RELIGION,,,,,,,,,,,,,,,,BD,AS,AH,LD,PHIL,TA,1
20147,PHIL,1600,105,,,CASE,SPENCER,21,11,1,4.2724609375,0.9044189453125,4.544921875,0.93408203125,4-6,4.4541015625,3.90869140625,5.2724609375,4.36328125,4.544921875,5.8173828125,PHILOSOPHY AND RELIGION,,,,,,,,,,,,,,,,BD,AS,AH,LD,PHIL,TA,1
20147,PHIL,1600,106,,,PICKARD,CALEB,36,25,1,5.279296875,0.737060546875,5.6396484375,0.699951171875,4-6,4.599609375,5.359375,5.439453125,4.7197265625,5.0791015625,5.83984375,PHILOSOPHY AND RELIGION,,,,,,,,,,,,,,,,BD,AS,AH,LD,PHIL,TA,1
20147,PHIL,1600,107,,,PICKARD,CALEB,37,24,1,5.5,0.7222900390625,5.8330078125,0.38067626953125,4-6,4.75,5.625,5.7080078125,4.4580078125,5.0830078125,5.875,PHILOSOPHY AND RELIGION,,,,,,,,,,,,,,,,BD,AS,AH,LD,PHIL,TA,1
20147,PHIL,2140,001,,,JENKINS,RYAN,11,7,1,5.5712890625,0.534423828125,5.8564453125,0.3779296875,4-6,4.8564453125,5.7138671875,5.7138671875,4.8564453125,5.28515625,6,ENVIRONMENTAL JUSTICE,,,,,,,,,,,,,,,,BD,AS,AH,LD,PHIL,OTH,1
20147,PHIL,2140,002,,,JENKINS,RYAN,37,29,1,5.3447265625,0.856689453125,5.677734375,0.5478515625,4-6,4.068359375,5.55078125,5.55078125,4.3447265625,5.1376953125,6,ENVIRONMENTAL JUSTICE,,,,,,,,,,,,,,,,BD,AS,AH,LD,PHIL,OTH,1
20147,PHIL,2200,001,,,PIKE,MATTHEW,34,25,1,5.5595703125,0.76806640625,5.8798828125,0.33160400390625,4-6,4.1591796875,5.599609375,5.6796875,5,5.599609375,6,MAJOR SOCIAL THEORIES,,,,,,,,,,,,,,,,BD,AS,AH,LD,PHIL,OTH,1
20147,PHIL,2200,002,,,PIKE,MATTHEW,35,24,1,5.375,0.4945068359375,5.8330078125,0.38067626953125,4-6,4.25,5.7080078125,5.7080078125,4.8330078125,5.25,5.916015625,MAJOR SOCIAL THEORIES,,,,,,,,,,,,,,,,BD,AS,AH,LD,PHIL,OTH,1
20147,PHIL,2220,001,,,WARREN,KACEY,32,27,1,4.1474609375,1.37841796875,4.62890625,1.390625,4-6,4.0732421875,4.2958984375,4.740234375,4.4072265625,4.1103515625,5.666015625,PHILOSOPHY & LAW,,,,,,,,,,,,,,,,BD,AS,AH,LD,PHIL,OTH,1
20147,PHIL,2260,001,,,BRINDELL,SHERALEE,36,28,1,5.0712890625,1.015625,5.3212890625,1.055908203125,4-6,4.2138671875,5.3212890625,5.78515625,4.7138671875,5.03515625,5.927734375,PHILOSOPHY AND FOOD,,,,,,,,,,,,,,,,BD,AS,AH,LD,PHIL,OTH,1
20147,PHIL,2260,880,,,BRINDELL,SHERALEE,15,13,1,5.076171875,0.8623046875,5.4609375,0.66015625,7-9,4.23046875,5.4609375,5.5380859375,4.845703125,5,5.9228515625,PHILOSOPHY AND FOOD,,,,,,,,,,,,,,,,BD,AS,AH,LD,PHIL,OTH,1
20147,PHIL,2390,001,,,FILEVA,ISKRA,42,29,1,4.3447265625,1.289306640625,4.861328125,1.27392578125,4-6,4.4482421875,4.4130859375,5.37890625,4.654296875,4.4130859375,5.7236328125,PHILOSOPHY AND PSYCHOLOG,,,,,,,,,,,,,,,,BD,AS,AH,LD,PHIL,TTT,1
20147,PHIL,2440,003,,,FORBES,GRAEME,35,24,1,5,1.141845703125,5.3330078125,0.7613525390625,7-9,3.91650390625,4.7080078125,5.2080078125,5.0830078125,5.0830078125,5.875,SYMBOLIC LOGIC,,,,,,,,,,,,,,,,BD,AS,AH,LD,PHIL,TTT,1
20147,PHIL,2440,004,,,RUPERT,ROBERT,23,15,1,5.3330078125,0.975830078125,5.533203125,0.7431640625,7-9,3.66650390625,5.19921875,5.427734375,5.19921875,5.3330078125,6,SYMBOLIC LOGIC,,,,,,,,,,,,,,,,BD,AS,AH,LD,PHIL,TTT,1
20147,PHIL,3000,001,,,BAILEY,DOMINIC,39,20,1,5.19921875,0.83349609375,5.5,0.8271484375,4-6,4.1494140625,5.3681640625,5.599609375,4.849609375,5.1494140625,5.8994140625,HIST/ANCIENT PHILOSOPHY,,,,,,,,,,,,,,,,BD,AS,AH,UD,PHIL,TTT,1
20147,PHIL,3000,002,,,BAILEY,DOMINIC,30,19,1,5.525390625,0.772216796875,5.7890625,0.4188232421875,4-6,4.4208984375,5.525390625,5.68359375,5.3154296875,5.630859375,6,HIST/ANCIENT PHILOSOPHY,,,,,,,,,,,,,,,,BD,AS,AH,UD,PHIL,TTT,1
20147,PHIL,3010,002,,,KAUFMAN,DANIEL,39,23,0.9564208984375,3.181640625,1.7080078125,3.36328125,1.67724609375,4-6,3.7822265625,3.6083984375,3.21728515625,3.82568359375,3.34765625,5.4541015625,HIST/MODERN PHILOSOPHY,,,,,,,,,,,,,,,,BD,AS,AH,UD,PHIL,TTT,1
20147,PHIL,3010,003,,,POTTER,JASON,49,35,1,3.28564453125,1.466552734375,3.4853515625,1.6513671875,4-6,3.88525390625,3.51416015625,3.97119140625,4.970703125,3.45703125,5.7705078125,HIST/MODERN PHILOSOPHY,,,,,,,,,,,,,,,,BD,AS,AH,UD,PHIL,OTH,1
20147,PHIL,3100,001,,,NORCROSS,ALASTAIR,40,30,1,5.166015625,1.019775390625,5.4658203125,1.105712890625,4-6,4.4326171875,5.232421875,5.5,4.5,4.56640625,5.9326171875,ETHICAL THEORY,,,,,,,,,,,,,,,,BD,AS,AH,UD,PHIL,TTT,1
20147,PHIL,3140,002,,,YOUKEY,DAVID,81,48,1,5.3330078125,0.906982421875,5.603515625,0.6436767578125,4-6,4.25,5.4375,5.291015625,4.416015625,5.0830078125,5.8505859375,ENVIRONMENTAL ETHICS,,,,,,,,,,,,,,,,BD,AS,AH,UD,PHIL,OTH,1
20147,PHIL,3140,003,,,STURGIS,DANIEL,35,26,1,4.4228515625,1.23828125,5.3076171875,0.884033203125,4-6,3.57666015625,4.615234375,5.3076171875,4.5380859375,4.345703125,5.8076171875,ENVIRONMENTAL ETHICS,,,,,,,,,,,,,,,,BD,AS,AH,UD,PHIL,OTH,1
20147,PHIL,3140,004,,,YOUKEY,DAVID,40,29,1,5.5166015625,0.9110107421875,5.75,0.700439453125,4-6,4.5859375,5.79296875,5.55078125,4.3447265625,5.3447265625,5.96484375,ENVIRONMENTAL ETHICS,,,,,,,,,,,,,,,,BD,AS,AH,UD,PHIL,OTH,1
20147,PHIL,3160,001,,,WARREN,KACEY,39,36,1,5.166015625,0.7366943359375,5.52734375,0.6539306640625,7-9,4.1103515625,5.0830078125,5.416015625,4.4443359375,5.138671875,5.916015625,BIOETHICS,,,,,,,,,,,,,,,,BD,AS,AH,UD,PHIL,OTH,1
20147,PHIL,3160,002,,,WARREN,KACEY,28,24,1,4.0830078125,1.31591796875,4.5,1.28515625,4-6,3.8330078125,4.2080078125,4.5830078125,4.5830078125,4.291015625,5.869140625,BIOETHICS,,,,,,,,,,,,,,,,BD,AS,AH,UD,PHIL,OTH,1
20147,PHIL,3190,002,,,YOUKEY,DAVID,42,27,1,4.962890625,1.159423828125,5.517578125,0.699951171875,4-6,4.4814453125,4.962890625,5.4609375,4.2216796875,4.962890625,5.8515625,WAR AND MORALITY,,,,,,,,,,,,,,,,BD,AS,AH,UD,PHIL,OTH,1
20147,PHIL,3200,002,,,WINGO,AJUME,35,21,1,5.28515625,0.90234375,5.666015625,0.4830322265625,7-9,4.380859375,5.5234375,5.9521484375,4.8564453125,5.28515625,5.8564453125,SOC/POLITICAL PHILOSOPHY,,,,,,,,,,,,,,,,BD,AS,AH,UD,PHIL,TTT,1
20147,PHIL,3260,001,,,CHAMORRO,MARTIN,27,23,1,4.8251953125,0.9366455078125,5.521484375,0.593017578125,4-6,4.173828125,5.04296875,5.390625,4.912109375,4.912109375,5.869140625,PHILOSOPHY/INTERNATIONAL,,,,,,,,,,,,,,,,BD,AS,AH,UD,PHIL,OTH,1
20147,PHIL,3260,002,,,CHAMORRO,MARTIN,16,14,1,5.28515625,0.7261962890625,5.642578125,0.63330078125,7-9,4.5,5.5,5.5712890625,5,5.2138671875,5.927734375,PHILOSOPHY/INTERNATIONAL,,,,,,,,,,,,,,,,BD,AS,AH,UD,PHIL,OTH,1
20147,PHIL,3310,001,,,EISENBERG,MICHAEL,59,41,1,4.853515625,1.15234375,5.169921875,1.04638671875,4-6,4.4384765625,5.2431640625,4.658203125,3.560546875,4.32421875,5.9755859375,COGNITIVE SCIENCE,,,,,,,,,,,,,,,,BD,AS,AH,UD,PHIL,TTT,1
20147,PHIL,3480,001,OL,,CHWANG,ERIC,17,6,1,5.3330078125,0.516357421875,5.666015625,0.516357421875,7-9,4.3330078125,5.166015625,5.8330078125,4.666015625,5,6,CRIT THINKNG/WRITNG PHIL,,,,,,,,,,,,,,,,BD,AS,AH,UD,PHIL,TTT,1
20147,PHIL,3480,003,OL,,CHWANG,ERIC,19,7,1,5,1.52734375,5.142578125,1.573486328125,4-6,4.142578125,4.8564453125,5.142578125,4.7138671875,4.8564453125,5.5712890625,CRIT THINKNG/WRITNG PHIL,,,,,,,,,,,,,,,,BD,AS,AH,UD,PHIL,TTT,1
20147,PHIL,3600,001,,,HEATHWOOD,C,17,14,1,5.5,0.650390625,5.8564453125,0.36309814453125,4-6,4.7138671875,5.3564453125,5.78515625,4.78515625,5.3564453125,6,PHILOSOPHY OF RELIGION,,,,,,,,,,,,,,,,BD,AS,AH,UD,PHIL,TTT,1
20147,PHIL,3800,001,,,ZIMMERMAN,MICHAEL,26,22,1,5.4541015625,0.8577880859375,5.681640625,0.646240234375,7-9,5,5.544921875,5.7265625,5.1357421875,5.4541015625,5.9541015625,OPEN TOPICS/PHILOSOPHY,,,,,,,,,,,,,,,,BD,AS,AH,UD,PHIL,TTT,1
20147,PHIL,4010,001,,,HANNA,ROBERT,19,11,1,4.8173828125,0.9815673828125,5.181640625,1.250244140625,4-6,3.90869140625,4.908203125,5.3994140625,5.7265625,4.908203125,6,SINGLE PHILOSOPHER,,,,,,,,,,,,,,,,BD,AS,AH,UD,PHIL,TTT,1
20147,PHIL,4200,001,,,JAGGAR,ALISON,16,14,1,5.7138671875,0.6112060546875,6,0,7-9,5.142578125,5.927734375,5.8564453125,5.78515625,5.8564453125,6,CONTEMP POLITICAL PHILOS,,,,,,,,,,,,,,,,BD,AS,AH,UD,PHIL,TTT,1
20147,PHIL,4340,002,OL,,HUEMER,MICHAEL,25,11,0.9090576171875,4.8994140625,1.6630859375,5.181640625,1.250244140625,4-6,4.0908203125,4.36328125,5.2724609375,4.6357421875,4.908203125,5.544921875,EPISTEMOLOGY,,,,,,,,,,,,,,,,BD,AS,AH,UD,PHIL,TTT,1
20147,PHIL,4360,002,OL,,TOOLEY,MICHAEL,16,5,1,5.19921875,0.8365478515625,5,0.70703125,4-6,5,5,5.3994140625,5.599609375,5,6,METAPHYSICS,,,,,,,,,,,,,,,,BD,AS,AH,UD,PHIL,TTT,1
20147,PHIL,4400,002,,,CLELAND,CAROL,18,13,1,5.23046875,0.83203125,5.3837890625,0.86962890625,7-9,5,5.3837890625,4.845703125,5.23046875,5.076171875,5.845703125,PHILOSOPHY OF SCIENCE,,,,,,,,,,,,,,,,BD,AS,AH,UD,PHIL,TTT,1
20147,PHIL,5040,001,OL,,PASNAU,ROBERT,2,2,1,5.5,0.70703125,6,0,4-6,5.5,5.5,6,5,5,6,LATIN PHILOSOPHICAL TEXT,,,,,,,,,,,,,,,,BD,AS,AH,GR,PHIL,TTT,1
20147,PHIL,5240,002,OL,,ZIMMERMAN,MICHAEL,9,7,1,5.8564453125,0.3779296875,5.8564453125,0.3779296875,10-12,4.7138671875,5.7138671875,6,4.8564453125,5.5712890625,6,SEM-ENVIRON PHILOSOPHY,,,,,,,,,,,,,,,,BD,AS,AH,GR,PHIL,TTT,1
20147,PHIL,5810,804,OL,,CLELAND,CAROL,3,1,1,6,,6,,4-6,5,6,6,5,5,6,SPECIAL TOPIC-PHILOSOPHY,,,,,,,,,,,,,,,,BD,AS,AH,GR,PHIL,TTT,1
20147,PHIL,6000,001,OL,,PASNAU,ROBERT,10,6,1,5.5,0.547607421875,5.8330078125,0.408203125,10-12,4.5,5.5,5.666015625,5.5,5.166015625,5.8330078125,SEM-HISTORY PHILOSOPHY,,,,,,,,,,,,,,,,BD,AS,AH,GR,PHIL,TTT,1
20147,PHIL,6380,001,OL,,SAUCEDO CEBALLOS,R,12,8,0.875,4.427734375,0.975830078125,5,0.92578125,10-12,3.875,5.125,3.85693359375,5.625,5,6,SEMINAR IN METAPHYSICS,,,,,,,,,,,,,,,,BD,AS,AH,GR,PHIL,TTT,1
20147,PHYS,1010,001,,,MCELROY,KYLE,119,57,1,4.2978515625,1.194580078125,5.0693359375,1.131591796875,4-6,3.03466796875,4.82421875,4.68359375,4.912109375,4.4462890625,5.82421875,PHYSICS EVERYDAY LIFE 1,,,,,,,,,,,,,,,,BD,AS,NS,LD,PHYS,TTT,1
20147,PHYS,1110,100,,,RITZWOLLER,MICHAEL,342,190,1,4.4736328125,1.011474609375,4.4912109375,1.20556640625,7-9,4.6416015625,4.251953125,4.244140625,4.767578125,4.5048828125,5.5205078125,GENERAL PHYSICS 1,,,,,,,,,,,,,,,,BD,AS,NS,LD,PHYS,TTT,1
20147,PHYS,1110,200,,,RITZWOLLER,MICHAEL,340,188,1,4.228515625,1.154296875,4.283203125,1.37548828125,7-9,4.1220703125,3.98388671875,4.3203125,4.7119140625,4.3291015625,5.58984375,GENERAL PHYSICS 1,,,,,,,,,,,,,,,,BD,AS,NS,LD,PHYS,TTT,1
20147,PHYS,1110,300,,,RITZWOLLER,MICHAEL,342,169,0.9940185546875,4.38671875,1.09375,4.4521484375,1.298583984375,7-9,4.3896484375,4.201171875,4.2822265625,4.685546875,4.4609375,5.443359375,GENERAL PHYSICS 1,,,,,,,,,,,,,,,,BD,AS,NS,LD,PHYS,TTT,1
20147,PHYS,1110,401,,,BERNARDONI,EDWIN,31,23,1,4.1298828125,1.32470703125,4.564453125,1.12109375,7-9,4.0869140625,4.04296875,4.6357421875,4.73828125,4.216796875,5.73828125,GENERAL PHYSICS 1,,,,,,,,,,,,,,,,BD,AS,NS,LD,PHYS,TA,1
20147,PHYS,1110,402,,,STEFFEN,AUSTIN,32,17,1,4.587890625,1.003662109375,4.8818359375,0.7811279296875,7-9,4.3525390625,4.4111328125,4.7646484375,5,4.2939453125,5.7646484375,GENERAL PHYSICS 1,,,,,,,,,,,,,,,,BD,AS,NS,LD,PHYS,TA,1
20147,PHYS,1110,403,,,FENG,LILI,31,17,1,4.17578125,1.2861328125,4.4111328125,1.54345703125,7-9,3.529296875,3.8232421875,4.529296875,5.234375,4.529296875,5.705078125,GENERAL PHYSICS 1,,,,,,,,,,,,,,,,BD,AS,NS,LD,PHYS,TA,1
20147,PHYS,1110,404,,,BERNARDONI,EDWIN,32,21,1,4.28515625,0.90234375,4.6181640625,1.32177734375,7-9,3.9521484375,4.1904296875,4.76171875,4.76171875,4.142578125,5.7138671875,GENERAL PHYSICS 1,,,,,,,,,,,,,,,,BD,AS,NS,LD,PHYS,TA,1
20147,PHYS,1110,405,,,STEFFEN,AUSTIN,32,24,1,4.875,1.07568359375,5.34765625,0.7750244140625,7-9,4.4580078125,4.625,4.75,4.625,4.875,5.8251953125,GENERAL PHYSICS 1,,,,,,,,,,,,,,,,BD,AS,NS,LD,PHYS,TA,1
20147,PHYS,1110,406,,,TIAN,YE,31,19,1,3.57861328125,1.574462890625,3.841796875,1.30224609375,7-9,4.4208984375,3.68408203125,4.2216796875,4.525390625,4,5.630859375,GENERAL PHYSICS 1,,,,,,,,,,,,,,,,BD,AS,NS,LD,PHYS,TA,1
20147,PHYS,1110,407,,,CROSSETTE,NATHAN,32,27,1,4.4072265625,1.18505859375,5,1,7-9,4.3330078125,4.4443359375,4.962890625,4.740234375,4.576171875,5.8515625,GENERAL PHYSICS 1,,,,,,,,,,,,,,,,BD,AS,NS,LD,PHYS,TA,1
20147,PHYS,1110,408,,,TIAN,YE,32,25,1,4.0791015625,1.114990234375,3.7998046875,1.25830078125,4-6,4.1591796875,3.27978515625,4.041015625,4.1591796875,3.919921875,5.7197265625,GENERAL PHYSICS 1,,,,,,,,,,,,,,,,BD,AS,NS,LD,PHYS,TA,1
20147,PHYS,1110,409,,,FISH,JAKE,32,24,1,4.4580078125,1.1787109375,4.791015625,1.0205078125,4-6,4.2080078125,4.125,4.666015625,4.541015625,4.3330078125,5.791015625,GENERAL PHYSICS 1,,,,,,,,,,,,,,,,BD,AS,NS,LD,PHYS,TA,1
20147,PHYS,1110,410,,,BERNARDONI,EDWIN,32,20,1,4.0498046875,1.276123046875,4.68359375,1.529296875,4-6,4.25,3.94970703125,4.5,4.2998046875,3.849609375,5.69921875,GENERAL PHYSICS 1,,,,,,,,,,,,,,,,BD,AS,NS,LD,PHYS,TA,1
20147,PHYS,1110,411,,,STEFFEN,AUSTIN,31,20,1,4.5,1.19189453125,5.099609375,1.071044921875,4-6,4.19921875,4.6494140625,5.1044921875,4.5,4.25,5.8994140625,GENERAL PHYSICS 1,,,,,,,,,,,,,,,,BD,AS,NS,LD,PHYS,TA,1
20147,PHYS,1110,412,,,XIE,JIAYI,32,21,1,4.1904296875,1.400634765625,4.8564453125,1.195068359375,4-6,4.2373046875,4.380859375,4.4755859375,4.2373046875,3.85693359375,5.666015625,GENERAL PHYSICS 1,,,,,,,,,,,,,,,,BD,AS,NS,LD,PHYS,TA,1
20147,PHYS,1110,413,,,BERNARDONI,EDWIN,32,25,1,4.51953125,1.0048828125,4.875,0.8997802734375,4-6,4.5595703125,4.119140625,4.9599609375,4.439453125,4.6396484375,5.8798828125,GENERAL PHYSICS 1,,,,,,,,,,,,,,,,BD,AS,NS,LD,PHYS,TA,1
20147,PHYS,1110,414,,,STEFFEN,AUSTIN,32,21,1,3.904296875,1.337890625,4.8564453125,1.062255859375,4-6,4.1904296875,4.5234375,4.2998046875,4.5712890625,4.046875,5.8564453125,GENERAL PHYSICS 1,,,,,,,,,,,,,,,,BD,AS,NS,LD,PHYS,TA,1
20147,PHYS,1110,415,,,XIE,JIAYI,32,24,1,5.041015625,0.690185546875,5.3330078125,0.636962890625,4-6,4.4580078125,5.041015625,5,4.4580078125,4.7080078125,5.916015625,GENERAL PHYSICS 1,,,,,,,,,,,,,,,,BD,AS,NS,LD,PHYS,TA,1
20147,PHYS,1110,416,,,CROSSETTE,NATHAN,32,27,1,4,1.6171875,5.1474609375,0.94873046875,4-6,3.77734375,4.3701171875,4.77734375,4.591796875,3.92578125,5.888671875,GENERAL PHYSICS 1,,,,,,,,,,,,,,,,BD,AS,NS,LD,PHYS,TA,1
20147,PHYS,1110,417,,,FENG,LILI,32,23,1,4.6513671875,1.15234375,4.6513671875,1.300537109375,7-9,4.4345703125,4.216796875,4.908203125,4.4775390625,4.390625,5.7822265625,GENERAL PHYSICS 1,,,,,,,,,,,,,,,,BD,AS,NS,LD,PHYS,TA,1
20147,PHYS,1110,418,,,FISH,JAKE,32,30,1,4.56640625,1.330810546875,5.2666015625,0.9443359375,4-6,4.6328125,4.56640625,5.166015625,4.166015625,4.56640625,5.8330078125,GENERAL PHYSICS 1,,,,,,,,,,,,,,,,BD,AS,NS,LD,PHYS,TA,1
20147,PHYS,1110,419,,,CROSSETTE,NATHAN,32,26,1,4.5,0.8123779296875,5.3837890625,0.571044921875,7-9,4,4.615234375,4.73046875,4.6533203125,4.8076171875,5.7685546875,GENERAL PHYSICS 1,,,,,,,,,,,,,,,,BD,AS,NS,LD,PHYS,TA,1
20147,PHYS,1110,420,,,FENG,LILI,32,26,1,4.5,1.029541015625,4.615234375,1.134033203125,4-6,4.345703125,3.88427734375,4.73046875,4.73046875,4.3837890625,5.9609375,GENERAL PHYSICS 1,,,,,,,,,,,,,,,,BD,AS,NS,LD,PHYS,TA,1
20147,PHYS,1110,421,,,BOPP,DOUG,32,27,1,4.4443359375,0.9739990234375,4.73046875,1.0791015625,4-6,4.703125,4.4814453125,4.5,4.591796875,4.517578125,5.69140625,GENERAL PHYSICS 1,,,,,,,,,,,,,,,,BD,AS,NS,LD,PHYS,TA,1
20147,PHYS,1110,422,,,LAMSON,ADAM,31,23,1,5,0.6741943359375,5.4345703125,0.7276611328125,4-6,4.73828125,5.1298828125,5,5,4.7822265625,5.912109375,GENERAL PHYSICS 1,,,,,,,,,,,,,,,,BD,AS,NS,LD,PHYS,TA,1
20147,PHYS,1110,423,,,BELLAS,ASHLEY,32,26,1,4.3837890625,1.358642578125,5.1533203125,1.083984375,4-6,4.3076171875,5,5.119140625,4.19140625,3.96142578125,5.759765625,GENERAL PHYSICS 1,,,,,,,,,,,,,,,,BD,AS,NS,LD,PHYS,TA,1
20147,PHYS,1110,424,,,CROSSETTE,NATHAN,30,25,1,4.7197265625,1.275390625,5.279296875,1.099853515625,7-9,4.3193359375,4.5595703125,4.919921875,4.9599609375,4.2392578125,5.83984375,GENERAL PHYSICS 1,,,,,,,,,,,,,,,,BD,AS,NS,LD,PHYS,TA,1
20147,PHYS,1110,425,,,BELLAS,ASHLEY,31,22,1,4.3173828125,1.21044921875,5.1357421875,1.206787109375,7-9,4.5,4.681640625,5,4.3173828125,4.2724609375,5.7265625,GENERAL PHYSICS 1,,,,,,,,,,,,,,,,BD,AS,NS,LD,PHYS,TA,1
20147,PHYS,1110,426,,,FENG,LILI,31,24,1,4.3330078125,1.27392578125,4.541015625,1.31787109375,4-6,4.9580078125,3.75,4.791015625,4.5,4.041015625,5.666015625,GENERAL PHYSICS 1,,,,,,,,,,,,,,,,BD,AS,NS,LD,PHYS,TA,1
20147,PHYS,1110,427,,,KLAUSS,CATHERINE,31,25,1,4.3994140625,1.32275390625,4.8798828125,1.452392578125,7-9,4.4794921875,4.51953125,4.375,4.19921875,4,5.51953125,GENERAL PHYSICS 1,,,,,,,,,,,,,,,,BD,AS,NS,LD,PHYS,TA,1
20147,PHYS,1110,428,,,LAMSON,ADAM,29,25,1,4.2392578125,1.785888671875,4.6083984375,1.92431640625,4-6,4.2392578125,4.439453125,4.51953125,4.439453125,4.1591796875,5.7197265625,GENERAL PHYSICS 1,,,,,,,,,,,,,,,,BD,AS,NS,LD,PHYS,TA,1
20147,PHYS,1110,429,,,LAMSON,ADAM,31,23,1,4.7822265625,1.241455078125,5.4775390625,0.593017578125,4-6,4.216796875,5.2607421875,5.216796875,4.869140625,4.36328125,5.869140625,GENERAL PHYSICS 1,,,,,,,,,,,,,,,,BD,AS,NS,LD,PHYS,TA,1
20147,PHYS,1110,430,,,LAMSON,ADAM,31,23,1,4.2607421875,1.176025390625,5.04296875,1.106689453125,7-9,3.65185546875,4.521484375,4.5908203125,4.869140625,4.521484375,5.9560546875,GENERAL PHYSICS 1,,,,,,,,,,,,,,,,BD,AS,NS,LD,PHYS,TA,1
20147,PHYS,1110,431,,,GILMORE,KEVIN,31,20,1,4.5498046875,1.145751953125,5.849609375,0.3663330078125,4-6,4.0498046875,5.0498046875,5.3994140625,4.349609375,4.2998046875,6,GENERAL PHYSICS 1,,,,,,,,,,,,,,,,BD,AS,NS,LD,PHYS,TA,1
